Year;Month;Day;Hour;Minute;Temperature;Total Precipitation;Wind Speed;Wind Direction
2019;01;22;08;00;-2.34;0.00;3.32;192.53
2019;01;22;09;00;-1.99;0.00;3.10;144.46
2019;01;22;10;00;-0.54;0.00;1.61;116.57
2019;01;22;11;00;0.39;0.00;1.14;108.43
2019;01;22;12;00;1.00;0.00;2.74;113.20
2019;01;22;13;00;1.99;0.00;5.94;104.04
2019;01;22;14;00;2.68;0.00;3.62;95.71
2019;01;22;15;00;3.00;0.00;2.55;135.00
2019;01;22;16;00;3.34;0.00;3.88;158.20
2019;01;22;17;00;3.34;0.00;7.29;159.78
2019;01;22;18;00;0.26;0.00;10.37;159.68
2019;01;22;19;00;-1.06;0.00;9.96;139.40
2019;01;22;20;00;-0.98;0.00;7.79;146.31
2019;01;22;21;00;-1.47;0.00;6.03;162.65
2019;01;22;22;00;-1.30;0.00;6.29;156.37
2019;01;22;23;00;-0.89;0.00;6.37;137.29
2019;01;23;00;00;-0.58;0.00;6.62;112.38
2019;01;23;01;00;-0.67;0.00;8.31;107.65
2019;01;23;02;00;-0.34;0.00;9.11;108.43
2019;01;23;03;00;0.02;0.00;9.51;119.48
2019;01;23;04;00;0.32;0.00;4.61;128.66
2019;01;23;05;00;-0.22;0.00;1.80;90.00
2019;01;23;06;00;-0.67;0.00;3.32;12.53
2019;01;23;07;00;-0.66;0.00;4.83;26.57
2019;01;23;08;00;-0.71;0.00;6.49;70.56
2019;01;23;09;00;-0.44;0.00;12.41;106.86
2019;01;23;10;00;0.67;0.00;15.65;113.03
2019;01;23;11;00;1.96;0.00;16.74;108.82
2019;01;23;12;00;2.96;0.00;14.42;92.86
2019;01;23;13;00;4.35;0.00;15.19;95.44
2019;01;23;14;00;4.75;0.00;15.52;86.01
2019;01;23;15;00;4.59;0.00;13.04;62.02
2019;01;23;16;00;4.40;0.00;10.63;28.30
2019;01;23;17;00;4.04;0.00;13.04;6.34
2019;01;23;18;00;2.55;0.00;19.81;2.08
2019;01;23;19;00;2.05;0.00;22.51;7.35
2019;01;23;20;00;1.53;0.00;19.49;4.24
2019;01;23;21;00;0.79;0.00;13.08;352.09
2019;01;23;22;00;-0.44;0.00;9.00;323.13
2019;01;23;23;00;-0.60;0.00;5.96;295.02
2019;01;24;00;00;-0.64;0.00;7.10;300.47
2019;01;24;01;00;-1.58;0.00;11.25;309.81
2019;01;24;02;00;-3.03;0.00;12.98;303.69
2019;01;24;03;00;-3.75;0.00;12.59;300.96
2019;01;24;04;00;-3.72;0.00;11.38;288.43
2019;01;24;05;00;-3.34;0.00;12.07;280.30
2019;01;24;06;00;-3.16;0.00;11.92;295.02
2019;01;24;07;00;-2.74;0.10;12.54;309.17
2019;01;24;08;00;-2.09;0.50;15.31;318.81
2019;01;24;09;00;-1.45;0.40;17.38;320.04
2019;01;24;10;00;-0.41;0.20;19.45;321.01
2019;01;24;11;00;0.42;0.10;21.37;327.38
2019;01;24;12;00;0.57;0.00;20.95;331.23
2019;01;24;13;00;0.00;0.00;15.84;338.68
2019;01;24;14;00;0.32;0.00;15.18;337.69
2019;01;24;15;00;0.37;0.00;14.99;335.90
2019;01;24;16;00;0.05;0.00;15.04;338.96
2019;01;24;17;00;-0.68;0.00;11.04;340.97
2019;01;24;18;00;-1.54;0.00;8.65;2.39
2019;01;24;19;00;-1.86;0.00;6.92;27.90
2019;01;24;20;00;-1.92;0.00;4.83;63.43
2019;01;24;21;00;-2.08;0.00;5.40;90.00
2019;01;24;22;00;-2.04;0.00;4.80;102.99
2019;01;24;23;00;-2.06;0.00;4.02;116.57
2019;01;25;00;00;-1.82;0.00;2.31;128.66
2019;01;25;01;00;-1.73;0.00;1.44;270.00
2019;01;25;02;00;-1.90;0.00;2.97;284.04
2019;01;25;03;00;-2.13;0.00;3.96;270.00
2019;01;25;04;00;-1.92;0.00;5.40;270.00
2019;01;25;05;00;-2.54;0.00;6.85;273.01
2019;01;25;06;00;-2.80;0.00;7.57;267.27
2019;01;25;07;00;-2.70;0.00;8.05;259.70
2019;01;25;08;00;-2.74;0.00;6.99;258.11
2019;01;25;09;00;-2.17;0.00;6.29;256.76
2019;01;25;10;00;-1.30;0.00;6.84;270.00
2019;01;25;11;00;-0.59;0.00;5.40;270.00
2019;01;25;12;00;0.08;0.00;5.40;270.00
2019;01;25;13;00;0.20;0.00;1.02;315.00
2019;01;25;14;00;0.75;0.00;2.10;329.04
2019;01;25;15;00;0.94;0.00;0.72;360.00
2019;01;25;16;00;0.68;0.00;1.48;165.96
2019;01;25;17;00;0.10;0.00;3.40;147.99
2019;01;25;18;00;0.16;0.00;3.83;138.81
2019;01;25;19;00;0.70;0.00;4.83;153.43
2019;01;25;20;00;0.33;0.00;6.83;161.57
2019;01;25;21;00;-0.56;0.00;6.88;173.99
2019;01;25;22;00;-0.56;0.00;5.76;180.00
2019;01;25;23;00;-0.05;0.00;3.76;196.70
2019;01;26;00;00;0.33;0.00;2.62;254.05
2019;01;26;01;00;1.16;0.00;6.88;263.99
2019;01;26;02;00;1.32;0.10;14.80;251.57
2019;01;26;03;00;1.15;0.40;7.57;244.65
2019;01;26;04;00;1.29;0.40;3.83;138.81
2019;01;26;05;00;1.58;0.20;5.86;132.51
2019;01;26;06;00;3.10;0.20;2.81;230.19
2019;01;26;07;00;3.80;0.00;6.49;273.18
2019;01;26;08;00;4.14;0.00;7.57;272.73
2019;01;26;09;00;4.44;0.00;11.16;270.00
2019;01;26;10;00;5.88;0.00;19.44;268.94
2019;01;26;11;00;7.52;0.00;27.36;269.25
2019;01;26;12;00;8.17;0.00;30.96;270.00
2019;01;26;13;00;8.49;0.00;36.93;263.84
2019;01;26;14;00;8.17;0.00;37.42;262.26
2019;01;26;15;00;8.14;0.00;37.58;260.63
2019;01;26;16;00;8.01;0.00;36.08;257.91
2019;01;26;17;00;6.89;0.00;31.66;252.80
2019;01;26;18;00;4.81;0.00;22.91;239.81
2019;01;26;19;00;3.89;0.00;23.11;232.59
2019;01;26;20;00;3.75;0.00;23.86;236.07
2019;01;26;21;00;4.01;0.00;22.04;231.63
2019;01;26;22;00;4.02;0.00;24.88;238.61
2019;01;26;23;00;4.11;0.00;26.98;238.64
2019;01;27;00;00;4.40;0.00;28.96;237.69
2019;01;27;01;00;4.77;0.00;30.68;234.07
2019;01;27;02;00;4.41;0.00;29.81;232.85
2019;01;27;03;00;4.39;0.00;24.46;227.39
2019;01;27;04;00;4.98;0.00;30.28;241.61
2019;01;27;05;00;6.01;0.00;30.60;241.93
2019;01;27;06;00;6.00;0.00;30.89;233.53
2019;01;27;07;00;5.90;0.00;34.64;232.18
2019;01;27;08;00;5.73;0.00;41.50;226.05
2019;01;27;09;00;5.51;0.00;39.52;228.32
2019;01;27;10;00;7.48;0.00;42.55;240.62
2019;01;27;11;00;8.03;0.00;47.41;246.74
2019;01;27;12;00;8.56;0.10;49.49;246.42
2019;01;27;13;00;9.56;0.20;32.21;242.00
2019;01;27;14;00;9.78;0.10;33.85;237.15
2019;01;27;15;00;9.58;0.20;34.86;234.67
2019;01;27;16;00;9.03;0.00;37.34;236.00
2019;01;27;17;00;7.98;0.00;33.47;238.19
2019;01;27;18;00;6.80;0.00;29.41;248.46
2019;01;27;19;00;5.86;0.30;32.40;269.36
2019;01;27;20;00;3.29;0.30;35.04;274.71
2019;01;27;21;00;2.67;0.10;28.62;276.50
2019;01;27;22;00;2.81;0.00;32.06;257.68
2019;01;27;23;00;2.91;0.00;34.52;258.57
2019;01;28;00;00;2.81;0.00;32.84;257.33
2019;01;28;01;00;2.76;0.00;32.40;255.19
2019;01;28;02;00;2.36;0.00;39.13;257.24
2019;01;28;03;00;1.94;0.10;38.91;267.88
2019;01;28;04;00;1.81;0.00;39.96;269.48
2019;01;28;05;00;1.77;0.00;42.16;267.55
2019;01;28;06;00;1.58;0.00;43.22;268.09
2019;01;28;07;00;1.45;0.10;43.63;266.69
2019;01;28;08;00;1.29;0.10;43.35;265.24
2019;01;28;09;00;1.27;0.10;43.85;263.40
2019;01;28;10;00;1.35;0.20;45.32;263.16
2019;01;28;11;00;1.42;0.30;46.89;266.48
2019;01;28;12;00;1.81;0.30;49.71;272.08
2019;01;28;13;00;3.37;0.10;49.90;264.62
2019;01;28;14;00;3.58;0.30;52.71;265.69
2019;01;28;15;00;3.35;0.40;48.60;270.42
2019;01;28;16;00;3.47;0.50;45.48;274.09
2019;01;28;17;00;3.46;0.60;43.52;286.34
2019;01;28;18;00;2.77;0.30;37.29;285.11
2019;01;28;19;00;2.56;0.20;37.77;280.99
2019;01;28;20;00;1.95;0.00;38.97;286.09
2019;01;28;21;00;2.21;0.40;33.25;289.61
2019;01;28;22;00;2.18;0.30;28.82;290.47
2019;01;28;23;00;2.21;0.10;25.95;293.72
2019;01;29;00;00;1.97;0.00;23.07;292.96
2019;01;29;01;00;0.98;0.00;26.12;277.13
2019;01;29;02;00;0.77;0.00;27.42;273.76
2019;01;29;03;00;0.56;0.00;26.70;273.87
2019;01;29;04;00;0.07;0.00;27.36;270.00
2019;01;29;05;00;-0.03;0.00;25.92;270.00
2019;01;29;06;00;0.15;0.00;21.96;269.06
2019;01;29;07;00;0.04;0.00;20.99;264.09
2019;01;29;08;00;-0.73;0.00;17.31;253.07
2019;01;29;09;00;0.03;0.00;14.81;244.06
2019;01;29;10;00;1.38;0.00;17.30;257.99
2019;01;29;11;00;2.28;0.00;16.04;260.96
2019;01;29;12;00;3.02;0.00;12.41;253.14
2019;01;29;13;00;3.57;0.00;9.01;87.71
2019;01;29;14;00;3.94;0.00;10.54;97.85
2019;01;29;15;00;4.87;0.00;12.39;125.54
2019;01;29;16;00;5.17;0.00;17.41;172.87
2019;01;29;17;00;4.76;0.00;16.30;136.79
2019;01;29;18;00;3.81;0.00;15.78;145.22
2019;01;29;19;00;2.73;0.00;21.76;141.04
2019;01;29;20;00;2.09;0.00;22.26;129.09
2019;01;29;21;00;1.68;0.00;25.26;122.78
2019;01;29;22;00;1.14;0.00;28.50;116.24
2019;01;29;23;00;0.69;0.00;32.57;113.45
2019;01;30;00;00;0.60;0.00;31.58;114.23
2019;01;30;01;00;0.70;0.00;32.22;103.57
2019;01;30;02;00;0.94;0.00;29.16;118.78
2019;01;30;03;00;1.30;0.00;16.06;137.73
2019;01;30;04;00;2.14;0.00;15.89;166.91
2019;01;30;05;00;2.62;0.00;45.45;196.57
2019;01;30;06;00;1.94;0.00;50.74;201.65
2019;01;30;07;00;1.62;0.00;53.74;215.18
2019;01;30;08;00;1.17;0.00;51.72;231.22
2019;01;30;09;00;1.42;0.00;63.76;242.42
2019;01;30;10;00;1.26;0.00;67.76;250.12
2019;01;30;11;00;1.25;0.00;68.98;256.11
2019;01;30;12;00;1.97;0.00;71.38;258.07
2019;01;30;13;00;2.65;0.00;70.43;260.59
2019;01;30;14;00;2.78;0.00;62.41;258.69
2019;01;30;15;00;2.71;0.00;54.94;257.51
2019;01;30;16;00;2.47;0.00;44.41;253.03
2019;01;30;17;00;1.91;0.00;31.39;243.43
2019;01;30;18;00;0.26;0.00;22.37;213.18
2019;01;30;19;00;0.30;0.00;34.97;208.94
2019;01;30;20;00;-0.31;0.00;33.93;199.20
2019;01;30;21;00;0.86;0.00;36.66;218.22
2019;01;30;22;00;0.21;0.00;43.85;212.25
2019;01;30;23;00;0.31;0.00;56.09;221.88
2019;01;31;00;00;1.14;0.00;42.44;235.37
2019;01;31;01;00;1.09;0.00;34.51;249.86
2019;01;31;02;00;0.20;1.50;30.02;247.43
2019;01;31;03;00;-0.40;0.70;28.28;248.33
2019;01;31;04;00;-0.96;0.40;25.21;260.13
2019;01;31;05;00;-1.63;0.00;21.32;265.16
2019;01;31;06;00;-2.06;0.00;17.73;264.17
2019;01;31;07;00;-2.26;0.00;10.11;265.91
2019;01;31;08;00;-1.78;0.00;1.08;360.00
2019;01;31;09;00;-2.04;0.00;8.31;85.03
2019;01;31;10;00;-1.30;0.00;13.80;105.12
2019;01;31;11;00;0.40;0.00;14.76;102.68
2019;01;31;12;00;1.99;0.00;13.44;110.38
2019;01;31;13;00;6.86;0.00;2.60;56.31
2019;01;31;14;00;5.28;0.00;12.32;83.29
2019;01;31;15;00;6.11;0.00;9.11;99.09
2019;01;31;16;00;6.68;0.00;16.52;191.31
2019;01;31;17;00;4.98;0.00;26.12;172.87
2019;01;31;18;00;4.71;0.00;22.57;146.06
2019;01;31;19;00;4.76;0.00;21.48;129.56
2019;01;31;20;00;4.13;0.00;28.34;117.22
2019;01;31;21;00;3.56;0.00;31.96;112.52
2019;01;31;22;00;3.48;0.00;30.97;125.54
2019;01;31;23;00;3.33;0.00;34.28;126.03
2019;02;01;00;00;4.41;0.00;24.34;156.47
2019;02;01;01;00;4.75;0.00;21.07;199.98
2019;02;01;02;00;4.98;0.00;18.03;206.05
2019;02;01;03;00;6.15;0.00;13.48;235.89
2019;02;01;04;00;6.34;0.00;5.99;237.26
2019;02;01;05;00;6.03;0.00;6.12;61.93
2019;02;01;06;00;5.58;0.00;12.29;95.04
2019;02;01;07;00;6.47;0.00;12.39;125.54
2019;02;01;08;00;5.32;0.00;16.36;129.64
2019;02;01;09;00;4.51;0.00;18.00;126.87
2019;02;01;10;00;5.39;0.20;18.44;141.34
2019;02;01;11;00;5.21;0.30;14.11;142.25
2019;02;01;12;00;5.16;1.10;11.21;137.60
2019;02;01;13;00;6.95;0.00;7.29;122.91
2019;02;01;14;00;8.32;0.00;7.42;112.83
2019;02;01;15;00;8.69;0.00;4.69;94.40
2019;02;01;16;00;8.64;0.00;4.10;74.74
2019;02;01;17;00;8.48;0.00;4.84;131.99
2019;02;01;18;00;8.18;0.00;6.88;132.88
2019;02;01;19;00;6.86;0.00;8.79;145.01
2019;02;01;20;00;6.01;0.00;8.40;189.87
2019;02;01;21;00;6.00;0.00;9.73;177.88
2019;02;01;22;00;6.19;0.00;11.53;194.47
2019;02;01;23;00;5.79;0.00;10.83;195.42
2019;02;02;00;00;5.59;0.00;10.83;201.45
2019;02;02;01;00;5.46;0.00;8.12;192.80
2019;02;02;02;00;5.17;0.00;6.21;190.01
2019;02;02;03;00;4.87;0.00;5.77;183.58
2019;02;02;04;00;3.94;0.00;7.41;150.95
2019;02;02;05;00;3.65;0.00;7.49;144.78
2019;02;02;06;00;4.05;0.00;5.24;164.05
2019;02;02;07;00;4.01;0.00;4.02;169.70
2019;02;02;08;00;3.76;0.00;3.60;180.00
2019;02;02;09;00;3.84;0.00;4.55;161.57
2019;02;02;10;00;5.56;0.00;5.40;180.00
2019;02;02;11;00;6.81;0.00;6.37;132.71
2019;02;02;12;00;7.83;0.00;6.99;101.89
2019;02;02;13;00;8.06;0.00;5.32;331.70
2019;02;02;14;00;8.92;0.00;9.02;331.39
2019;02;02;15;00;9.01;0.00;11.21;317.60
2019;02;02;16;00;8.40;0.00;12.39;305.54
2019;02;02;17;00;7.43;0.00;11.30;292.48
2019;02;02;18;00;6.34;0.00;11.97;276.91
2019;02;02;19;00;6.13;0.00;11.79;328.74
2019;02;02;20;00;4.54;0.00;17.87;350.73
2019;02;02;21;00;4.21;0.00;18.36;348.69
2019;02;02;22;00;4.24;0.00;18.72;337.38
2019;02;02;23;00;4.00;0.00;17.73;336.04
2019;02;03;00;00;3.52;0.00;17.88;334.98
2019;02;03;01;00;3.26;0.00;16.27;335.14
2019;02;03;02;00;3.13;0.00;16.42;334.00
2019;02;03;03;00;3.01;0.00;17.71;333.43
2019;02;03;04;00;2.86;0.00;18.19;332.93
2019;02;03;05;00;2.90;0.00;18.53;330.95
2019;02;03;06;00;2.27;0.00;27.69;344.16
2019;02;03;07;00;0.70;0.10;27.77;346.50
2019;02;03;08;00;0.08;0.00;29.18;350.77
2019;02;03;09;00;0.39;0.00;28.88;349.95
2019;02;03;10;00;0.95;0.00;28.00;351.87
2019;02;03;11;00;1.25;0.10;27.53;348.69
2019;02;03;12;00;1.72;0.10;28.74;347.70
2019;02;03;13;00;2.56;0.00;29.54;357.90
2019;02;03;14;00;3.22;0.00;27.36;359.25
2019;02;03;15;00;3.38;0.00;24.65;353.29
2019;02;03;16;00;3.76;0.00;25.94;357.61
2019;02;03;17;00;3.59;0.00;26.65;358.45
2019;02;03;18;00;2.33;0.00;23.40;0.88
2019;02;03;19;00;0.82;0.00;15.55;354.69
2019;02;03;20;00;-0.30;0.00;10.14;343.50
2019;02;03;21;00;-0.70;0.00;7.20;323.13
2019;02;03;22;00;-0.64;0.00;5.86;312.51
2019;02;03;23;00;-0.90;0.00;4.39;304.99
2019;02;04;00;00;-0.92;0.00;2.16;270.00
2019;02;04;01;00;-0.32;0.00;1.08;180.00
2019;02;04;02;00;-1.15;0.00;6.16;186.71
2019;02;04;03;00;-1.42;0.00;9.11;189.09
2019;02;04;04;00;-2.76;0.00;10.50;185.91
2019;02;04;05;00;-2.29;0.00;9.23;159.44
2019;02;04;06;00;-1.89;0.00;11.18;123.18
2019;02;04;07;00;-2.27;0.00;9.51;119.48
2019;02;04;08;00;-2.07;0.00;13.61;127.48
2019;02;04;09;00;-1.18;0.00;21.99;129.69
2019;02;04;10;00;-0.34;0.00;25.86;124.80
2019;02;04;11;00;0.80;0.00;26.46;123.91
2019;02;04;12;00;2.02;0.00;21.57;123.42
2019;02;04;13;00;4.41;0.00;20.04;107.78
2019;02;04;14;00;5.18;0.00;20.29;115.20
2019;02;04;15;00;5.52;0.00;14.83;119.05
2019;02;04;16;00;5.46;0.00;11.12;119.05
2019;02;04;17;00;4.32;0.00;10.79;154.29
2019;02;04;18;00;2.09;0.00;14.40;178.57
2019;02;04;19;00;0.97;0.00;12.78;170.27
2019;02;04;20;00;1.01;0.00;8.71;150.26
2019;02;04;21;00;0.76;0.00;9.69;131.99
2019;02;04;22;00;0.84;0.00;10.69;122.62
2019;02;04;23;00;0.77;0.00;9.83;113.75
2019;02;05;00;00;0.53;0.00;8.71;119.74
2019;02;05;01;00;0.57;0.00;9.59;124.29
2019;02;05;02;00;0.65;0.00;9.29;125.54
2019;02;05;03;00;0.78;0.00;6.88;132.88
2019;02;05;04;00;1.06;0.00;5.99;147.26
2019;02;05;05;00;1.17;0.00;6.44;153.43
2019;02;05;06;00;0.99;0.00;6.13;139.76
2019;02;05;07;00;0.72;0.00;7.70;127.41
2019;02;05;08;00;0.47;0.00;9.50;114.62
2019;02;05;09;00;0.72;0.00;10.50;112.17
2019;02;05;10;00;2.05;0.00;12.77;111.50
2019;02;05;11;00;3.39;0.00;12.64;109.98
2019;02;05;12;00;4.50;0.00;11.04;109.03
2019;02;05;13;00;4.90;0.00;8.22;118.81
2019;02;05;14;00;6.02;0.00;7.90;114.23
2019;02;05;15;00;6.54;0.00;7.90;120.07
2019;02;05;16;00;6.55;0.00;5.99;122.74
2019;02;05;17;00;5.43;0.00;4.55;161.57
2019;02;05;18;00;2.93;0.00;7.57;177.27
2019;02;05;19;00;2.34;0.00;7.29;159.78
2019;02;05;20;00;2.20;0.00;6.64;139.40
2019;02;05;21;00;2.19;0.00;6.64;139.40
2019;02;05;22;00;1.82;0.00;7.65;131.19
2019;02;05;23;00;1.14;0.00;8.15;135.00
2019;02;06;00;00;1.12;0.00;9.16;135.00
2019;02;06;01;00;1.39;0.00;10.23;129.29
2019;02;06;02;00;1.38;0.00;10.51;128.05
2019;02;06;03;00;1.35;0.00;9.59;124.29
2019;02;06;04;00;0.86;0.00;8.09;122.28
2019;02;06;05;00;-0.01;0.00;6.61;119.36
2019;02;06;06;00;-0.79;0.00;5.15;114.78
2019;02;06;07;00;-1.02;0.00;4.69;122.47
2019;02;06;08;00;-0.79;0.00;3.89;123.69
2019;02;06;09;00;0.14;0.00;4.68;112.62
2019;02;06;10;00;1.80;0.00;3.89;123.69
2019;02;06;11;00;3.39;0.00;3.10;144.46
2019;02;06;12;00;4.58;0.00;1.94;158.20
2019;02;06;13;00;5.66;0.00;6.70;143.75
2019;02;06;14;00;6.64;0.00;6.03;162.65
2019;02;06;15;00;7.21;0.00;5.94;165.96
2019;02;06;16;00;7.17;0.00;5.05;175.91
2019;02;06;17;00;6.10;0.00;6.12;180.00
2019;02;06;18;00;4.73;0.00;6.29;166.76
2019;02;06;19;00;3.76;0.00;6.37;137.29
2019;02;06;20;00;2.81;0.00;5.62;140.19
2019;02;06;21;00;2.39;0.00;4.84;138.01
2019;02;06;22;00;2.15;0.00;3.88;158.20
2019;02;06;23;00;2.16;0.00;5.40;180.00
2019;02;07;00;00;1.95;0.00;6.19;144.46
2019;02;07;01;00;1.81;0.00;7.41;119.05
2019;02;07;02;00;1.60;0.00;7.29;110.22
2019;02;07;03;00;1.15;0.00;6.38;106.39
2019;02;07;04;00;1.23;0.00;6.03;107.35
2019;02;07;05;00;1.96;0.00;7.24;116.57
2019;02;07;06;00;2.55;0.00;9.34;117.55
2019;02;07;07;00;3.76;0.00;9.22;128.66
2019;02;07;08;00;4.47;0.00;8.09;159.15
2019;02;07;09;00;3.51;0.00;6.88;186.01
2019;02;07;10;00;7.51;0.00;9.20;210.58
2019;02;07;11;00;9.09;0.00;14.81;244.06
2019;02;07;12;00;10.73;0.00;24.01;246.12
2019;02;07;13;00;7.11;0.90;7.63;250.71
2019;02;07;14;00;7.71;0.90;16.49;238.39
2019;02;07;15;00;9.23;0.60;17.65;230.79
2019;02;07;16;00;7.65;0.50;18.36;228.18
2019;02;07;17;00;6.63;0.50;19.88;238.32
2019;02;07;18;00;6.29;0.90;14.35;252.47
2019;02;07;19;00;6.29;0.70;11.59;244.23
2019;02;07;20;00;6.64;0.00;15.98;284.35
2019;02;07;21;00;5.64;0.00;12.43;259.99
2019;02;07;22;00;4.14;0.00;14.28;236.31
2019;02;07;23;00;3.22;0.00;12.82;231.84
2019;02;08;00;00;2.90;0.00;12.82;231.84
2019;02;08;01;00;2.24;0.00;12.22;225.00
2019;02;08;02;00;2.32;0.00;10.88;214.22
2019;02;08;03;00;2.05;0.00;12.07;206.57
2019;02;08;04;00;2.60;0.00;11.92;205.02
2019;02;08;05;00;2.76;0.00;11.27;206.57
2019;02;08;06;00;2.00;0.00;11.17;200.77
2019;02;08;07;00;1.31;0.00;9.11;189.09
2019;02;08;08;00;1.41;0.00;7.63;160.71
2019;02;08;09;00;2.28;0.00;7.99;125.84
2019;02;08;10;00;4.69;0.00;7.29;147.09
2019;02;08;11;00;6.41;0.00;7.17;162.47
2019;02;08;12;00;7.56;0.00;6.85;176.99
2019;02;08;13;00;8.31;0.00;10.31;192.09
2019;02;08;14;00;8.88;0.00;14.35;197.53
2019;02;08;15;00;8.78;0.00;18.25;194.86
2019;02;08;16;00;8.59;0.00;19.83;195.80
2019;02;08;17;00;7.81;0.00;17.94;190.41
2019;02;08;18;00;6.49;0.00;14.76;181.40
2019;02;08;19;00;5.45;0.00;13.70;176.99
2019;02;08;20;00;5.37;0.00;13.68;178.49
2019;02;08;21;00;4.62;0.00;15.11;192.38
2019;02;08;22;00;4.41;0.00;14.37;202.07
2019;02;08;23;00;4.78;0.00;15.99;215.84
2019;02;09;00;00;5.58;0.00;17.57;224.17
2019;02;09;01;00;5.33;0.00;15.79;226.85
2019;02;09;02;00;5.38;0.00;17.85;221.73
2019;02;09;03;00;5.82;0.00;24.76;220.87
2019;02;09;04;00;6.29;0.00;31.12;221.25
2019;02;09;05;00;6.47;0.00;35.73;220.91
2019;02;09;06;00;7.09;0.00;30.47;231.23
2019;02;09;07;00;7.77;0.00;26.49;238.90
2019;02;09;08;00;7.26;0.00;24.02;240.36
2019;02;09;09;00;8.08;0.00;23.19;244.23
2019;02;09;10;00;9.47;0.00;28.55;246.99
2019;02;09;11;00;10.41;0.00;32.49;254.58
2019;02;09;12;00;10.69;0.00;33.11;258.08
2019;02;09;13;00;10.90;0.00;30.76;253.69
2019;02;09;14;00;11.29;0.00;30.04;256.13
2019;02;09;15;00;11.43;0.00;27.50;255.60
2019;02;09;16;00;11.54;0.00;24.98;254.96
2019;02;09;17;00;10.93;0.00;21.53;249.44
2019;02;09;18;00;9.81;0.00;14.69;239.04
2019;02;09;19;00;8.87;0.00;12.48;223.83
2019;02;09;20;00;8.78;0.00;12.82;218.16
2019;02;09;21;00;8.83;0.00;11.98;212.74
2019;02;09;22;00;8.42;0.00;12.72;205.11
2019;02;09;23;00;8.45;0.00;14.69;216.03
2019;02;10;00;00;8.89;0.00;18.79;216.43
2019;02;10;01;00;8.74;0.00;24.19;216.53
2019;02;10;02;00;9.05;0.00;27.03;221.76
2019;02;10;03;00;8.98;0.00;24.20;223.19
2019;02;10;04;00;9.03;0.00;25.31;219.81
2019;02;10;05;00;9.15;0.00;28.77;224.49
2019;02;10;06;00;8.68;0.00;26.87;219.02
2019;02;10;07;00;8.17;0.00;30.89;220.75
2019;02;10;08;00;7.86;0.00;33.06;215.25
2019;02;10;09;00;9.13;0.00;33.85;218.09
2019;02;10;10;00;10.86;0.00;32.59;225.90
2019;02;10;11;00;11.76;0.00;39.71;225.00
2019;02;10;12;00;10.39;0.00;50.06;220.33
2019;02;10;13;00;12.41;0.00;41.05;221.80
2019;02;10;14;00;12.52;0.00;51.35;234.42
2019;02;10;15;00;10.97;0.10;55.49;225.00
2019;02;10;16;00;9.81;0.00;47.35;241.88
2019;02;10;17;00;8.17;1.00;48.07;264.84
2019;02;10;18;00;6.03;0.10;49.08;261.99
2019;02;10;19;00;5.44;0.00;44.41;253.03
2019;02;10;20;00;4.91;0.00;43.06;249.44
2019;02;10;21;00;4.67;0.00;41.32;251.72
2019;02;10;22;00;4.23;0.00;36.79;253.52
2019;02;10;23;00;4.11;0.00;33.83;253.30
2019;02;11;00;00;3.95;0.00;39.97;268.45
2019;02;11;01;00;3.37;0.00;38.52;270.00
2019;02;11;02;00;2.98;0.00;35.31;272.34
2019;02;11;03;00;2.72;0.00;32.56;275.71
2019;02;11;04;00;2.61;0.00;32.92;275.65
2019;02;11;05;00;2.51;0.00;33.97;279.76
2019;02;11;06;00;2.30;0.00;33.97;279.76
2019;02;11;07;00;1.76;0.00;28.31;277.31
2019;02;11;08;00;1.27;0.00;27.00;270.00
2019;02;11;09;00;2.14;0.00;27.09;265.43
2019;02;11;10;00;3.30;0.10;26.44;263.75
2019;02;11;11;00;4.14;0.20;27.78;266.28
2019;02;11;12;00;3.66;0.30;24.50;259.85
2019;02;11;13;00;5.68;0.10;21.97;271.88
2019;02;11;14;00;6.07;0.10;21.79;277.59
2019;02;11;15;00;6.01;0.20;20.72;277.99
2019;02;11;16;00;5.87;0.30;19.49;281.73
2019;02;11;17;00;5.80;0.20;19.30;284.04
2019;02;11;18;00;4.55;0.00;14.42;272.86
2019;02;11;19;00;4.13;0.00;13.49;279.21
2019;02;11;20;00;4.08;0.00;14.71;291.54
2019;02;11;21;00;3.95;0.00;14.49;284.38
2019;02;11;22;00;3.61;0.00;13.04;276.34
2019;02;11;23;00;3.38;0.00;11.61;277.13
2019;02;12;00;00;2.77;0.00;12.26;273.37
2019;02;12;01;00;1.70;0.00;10.82;273.81
2019;02;12;02;00;1.83;0.00;9.39;274.40
2019;02;12;03;00;1.26;0.00;8.35;262.57
2019;02;12;04;00;0.85;0.00;6.64;257.47
2019;02;12;05;00;0.79;0.00;6.03;252.65
2019;02;12;06;00;0.89;0.00;2.31;231.34
2019;02;12;07;00;0.90;0.00;1.84;168.69
2019;02;12;08;00;0.83;0.00;2.41;153.43
2019;02;12;09;00;1.78;0.00;0.36;180.00
2019;02;12;10;00;3.12;0.00;5.24;285.95
2019;02;12;11;00;4.58;0.00;12.61;271.64
2019;02;12;12;00;5.87;0.00;14.15;284.74
2019;02;12;13;00;6.08;0.00;3.22;333.43
2019;02;12;14;00;7.18;0.00;4.84;318.01
2019;02;12;15;00;7.60;0.00;6.70;323.75
2019;02;12;16;00;7.60;0.00;7.79;326.31
